id,laborZET,semester,course,hoursLec,hoursPrac,hoursLab,hoursLecRemote,hoursPracRemote,hoursLabRemote,hoursSelfWork,hoursExam,isExam,isOffset,isDiffOffset,isCourseWork,isCourseProject,planStringId,controlWorks,hoursIKR
2806959,4,2,1,0,51,0,0,0,0,92,0,false,false,true,false,false,2100525,0,0
2806960,7,3,2,0,51,0,0,0,0,200,0,false,false,true,false,false,2100525,0,0
2806961,3,3,2,0,2,0,0,0,0,106,0,false,false,true,false,false,2100520,0,0
2806962,3,6,3,0,2,0,0,0,0,106,0,false,false,true,false,false,2100527,0,0
2806963,3,2,1,0,1,0,0,0,0,107,0,false,false,true,false,false,2100519,0,0
2806964,12,8,4,0,2,0,0,0,0,430,0,false,false,true,false,false,2100521,0,0
2807116,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2094726,0,0
2807117,3,5,3,17,17,17,0,0,0,21,35,true,false,false,false,false,2094744,0,0
2807118,4,5,3,17,17,0,0,0,0,109,0,false,false,true,false,false,2094752,0,0
2807119,3,6,3,34,17,0,0,0,0,21,35,true,false,false,false,false,2094753,0,0
2807120,4,6,3,17,0,0,0,0,0,126,0,false,false,true,false,false,2094739,0,0
2807121,5,7,4,34,17,0,0,0,0,93,35,true,false,false,false,false,2094760,0,0
2807122,5,7,4,17,17,0,0,0,0,110,35,true,false,false,false,false,2094741,0,0
2807123,5,8,4,16,16,0,0,0,0,145,0,false,false,true,true,false,2094759,0,0
2807124,0,1,1,0,51,0,0,0,0,21,0,false,false,false,false,false,2094716,0,0
2807125,0,2,1,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2094716,0,0
2807126,0,3,2,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2094716,0,0
2807127,0,4,2,0,51,0,0,0,0,25,0,false,false,false,false,false,2094716,0,0
2807128,4,8,4,16,16,0,0,0,0,111,0,false,false,true,false,false,2094761,0,0
2807129,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2094718,0,0
2807130,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2094719,0,0
2807131,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2094721,0,0
2807132,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2094768,0,0
2807133,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2094723,0,0
2807134,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2094767,0,0
2807135,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2094769,0,0
2807136,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2094725,0,0
2807137,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2094766,0,0
2807138,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2106781,0,0
2807139,4,5,3,34,34,0,0,0,0,75,0,false,false,true,false,false,2094765,0,0
2807140,4,5,3,34,34,0,0,0,0,75,0,false,false,true,false,false,2094713,0,0
2807141,4,6,3,34,34,0,0,0,0,75,0,false,false,true,false,false,2094728,0,0
2807142,4,6,3,34,34,0,0,0,0,75,0,false,false,true,false,false,2094755,0,0
2807143,4,6,3,34,34,0,0,0,0,75,0,false,false,true,false,false,2094757,0,0
2807144,3,7,4,34,34,0,0,0,0,39,0,false,false,true,false,false,2094762,0,0
2807145,3,7,4,34,34,0,0,0,0,39,0,false,false,true,false,false,2094743,0,0
2807146,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2094771,0,0
2807147,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2094772,0,0
2807148,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2094763,0,0
2807149,3,6,3,34,0,17,0,0,0,21,35,true,false,false,false,false,2094756,0,0
2807150,3,6,3,34,0,17,0,0,0,21,35,true,false,false,false,false,2094730,0,0
2807151,3,6,3,34,0,17,0,0,0,21,35,true,false,false,false,false,2094764,0,0
2807152,3,1,1,17,34,0,0,0,0,56,0,false,false,true,false,false,2094690,0,0
2807153,5,1,1,51,34,0,0,0,0,59,35,true,false,false,false,false,2094691,0,0
2807154,4,2,1,34,34,0,0,0,0,75,0,false,false,true,false,false,2094691,0,0
2807155,4,1,1,34,34,0,0,0,0,40,35,true,false,false,false,false,2094692,0,0
2807156,5,2,1,51,34,0,0,0,0,59,35,true,false,false,false,false,2094692,0,0
2807157,3,1,1,34,17,17,0,0,0,39,0,false,false,true,false,false,2094693,0,0
2807158,5,2,1,34,17,17,0,0,0,76,35,true,false,false,false,false,2094693,0,0
2807159,6,1,1,34,0,34,0,0,0,110,35,true,false,false,true,false,2094694,0,0
2807160,5,2,1,34,0,34,0,0,0,74,35,true,false,false,true,false,2094694,0,0
2807161,4,1,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2094737,0,0
2807162,3,2,1,34,0,34,0,0,0,39,0,false,false,true,false,false,2094705,0,0
2807163,4,2,1,68,34,0,0,0,0,28,0,false,false,true,false,false,2094695,0,0
2807164,2,2,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2094696,0,0
2807165,2,3,2,34,17,0,0,0,0,20,0,false,false,true,false,false,2094697,0,0
2807166,3,3,2,34,17,0,0,0,0,56,0,false,false,true,false,false,2094698,0,0
2807167,4,3,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2094707,0,0
2807168,5,3,2,34,0,34,0,0,0,76,35,true,false,false,false,false,2094711,0,0
2807169,5,3,2,34,0,34,0,0,0,111,0,false,false,true,false,false,2094699,0,0
2807170,5,3,2,34,0,34,0,0,0,74,35,true,false,false,true,false,2094708,0,0
2807171,4,4,2,34,0,34,0,0,0,73,0,false,false,true,true,false,2094710,0,0
2807172,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2094709,0,0
2807173,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2094738,0,0
2807174,4,5,3,17,0,17,0,0,0,74,35,true,false,false,false,false,2094740,0,0
2807175,4,4,2,34,0,17,0,0,0,92,0,false,false,true,false,false,2094700,0,0
2807176,3,5,3,34,17,0,0,0,0,56,0,false,false,true,false,false,2094754,0,0
2807177,4,5,3,34,34,0,0,0,0,40,35,true,false,false,false,false,2094706,0,0
2807178,4,5,3,34,0,34,0,0,0,75,0,false,false,true,false,false,2094701,0,0
2807179,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2094702,0,0
2807180,3,6,3,34,17,0,0,0,0,56,0,false,false,true,false,false,2094745,0,0
2807181,4,5,3,34,34,0,0,0,0,40,35,true,false,false,false,false,2094714,0,0
2807182,3,7,4,34,17,17,0,0,0,39,0,false,false,true,false,false,2094703,0,0
2807183,5,7,4,17,17,17,0,0,0,93,35,true,false,false,false,false,2094715,0,0
2807184,1,1,1,0,17,0,0,0,0,18.75,0,false,true,false,false,false,2094704,0,0
2807185,1,4,2,0,17,0,0,0,0,18.75,0,false,true,false,false,false,2094704,0,0
2807186,2,1,1,18,36,0,0,0,0,15,0,false,false,true,false,false,2094774,0,0
2807187,0,1,1,0,0,0,0,0,0,0,0,false,false,true,false,false,2094778,0,0
2807188,0.5,1,1,4,8,0,0,0,0,5,0,false,false,true,false,false,2100827,0,0
2807189,0.75,1,1,8,14,0,0,0,0,4,0,false,false,true,false,false,2106751,0,0
2807190,0.75,1,1,6,14,0,0,0,0,6,0,false,false,true,false,false,2100829,0,0
2807191,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2094749,0,0
2807192,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2094749,0,0
2807193,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2094749,0,0
2807194,2,4,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2094749,0,0
2807195,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2094750,0,0
2807196,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2094750,0,0
2807197,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2094750,0,0
2807198,2,4,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2094750,0,0
2807199,9,6,3,0,2,0,0,0,0,322,0,false,false,true,false,false,2094747,0,0
2807200,9,7,4,0,2,0,0,0,0,322,0,false,false,true,false,false,2094746,0,0
2807201,3,4,2,0,1,0,0,0,0,107,0,false,false,true,false,false,2094733,0,0
2807202,9,8,4,0,2,0,0,0,0,322,0,false,false,true,false,false,2094734,0,0
2807203,3,5,3,24,36,0,0,0,0,29,18,false,false,true,false,false,2094731,0,0
2807204,5,6,3,76,32,0,0,0,0,52.75,18,false,true,true,false,false,2094731,0,0
2807205,5,7,4,50,46,0,0,0,0,48,35,true,false,false,false,false,2094731,0,0
2807206,3,8,4,34,26,0,0,0,0,29,18,false,false,true,false,false,2094731,0,0
2807207,5,5,3,58,46,0,0,0,0,57,18,false,false,true,false,false,2094732,0,0
2807208,3,6,3,30,42,0,0,0,0,35.75,0,false,true,false,false,false,2094732,0,0
2807209,5,7,4,46,48,0,0,0,0,50,35,true,false,false,false,false,2094732,0,0
2807210,7,8,4,0,144,0,0,0,0,71.75,35,true,true,false,false,false,2094732,0,0
2807211,2,1,1,17,0,0,0,0,0,54,0,false,true,false,false,false,2094773,0,0
2807212,4,8,4,16,0,16,0,0,0,111,0,false,true,false,false,false,2094736,0,0
2807213,3,1,1,0,68,0,0,0,0,39,0,false,true,false,false,false,2094751,0,0
2807214,3,2,1,0,68,0,0,0,0,39,0,false,true,false,false,false,2094751,0,0
2807215,2,3,2,0,34,0,0,0,0,37,0,false,true,false,false,false,2094751,0,0
2807216,2,4,2,0,17,0,0,0,0,54,0,false,true,false,false,false,2094751,0,0
2807217,3,5,3,0,68,0,0,0,0,39,0,false,true,false,false,false,2094751,0,0
2807218,3,6,3,0,68,0,0,0,0,39,0,false,true,false,false,false,2094751,0,0
2812365,20,2,1,136,136,0,0,0,0,304,140,true,false,false,false,false,2081140,0,0
2812366,22,3,2,136,144,0,0,0,0,401,105,true,false,true,false,false,2081140,0,0
2812367,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081155,0,0
2812368,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081156,0,0
2812369,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081157,0,0
2812370,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081141,0,0
2812371,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081158,0,0
2812372,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081159,0,0
2812373,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081160,0,0
2812374,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2081161,0,0
2812375,3,3,2,0,8,0,0,0,0,98,0,false,false,true,false,false,2081186,0,0
2812376,20,2,1,136,136,0,0,0,0,302,140,true,false,false,false,false,2081153,0,0
2812377,22,3,2,119,127,0,0,0,0,436,105,true,false,true,false,false,2081153,0,0
2812378,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081162,0,0
2812379,5,2,1,34,34,0,0,0,0,74,35,true,false,false,false,false,2081163,0,0
2812380,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081164,0,0
2812381,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081165,0,0
2812382,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081166,0,0
2812383,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081167,0,0
2812384,3,3,2,0,8,0,0,0,0,98,0,false,false,true,false,false,2081154,0,0
2812385,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081169,0,0
2812386,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081170,0,0
2812387,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081171,0,0
2812388,4,3,2,17,17,0,0,0,0,110,0,false,false,true,false,false,2081182,0,0
2812389,4,3,2,17,17,0,0,0,0,110,0,false,false,true,false,false,2081183,0,0
2812390,4,3,2,17,17,0,0,0,0,110,0,false,false,true,false,false,2081184,0,0
2812391,20,2,1,136,136,0,0,0,0,304,140,true,false,false,false,false,2081172,0,0
2812392,22,3,2,136,144,0,0,0,0,401,105,true,false,true,false,false,2081172,0,0
2812393,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081173,0,0
2812394,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081174,0,0
2812395,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081175,0,0
2812396,5,2,1,34,34,0,0,0,0,76,35,true,false,false,false,false,2081176,0,0
2812397,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081177,0,0
2812398,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081178,0,0
2812399,5,3,2,34,34,0,0,0,0,76,35,true,false,false,false,false,2081179,0,0
2812400,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2081180,0,0
2812401,3,3,2,0,8,0,0,0,0,98,0,false,false,true,false,false,2081185,0,0
2812402,2,1,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2081133,0,0
2812403,4,1,1,17,17,17,0,0,0,57,35,true,false,false,false,false,2081134,0,0
2812404,4,1,1,34,17,17,0,0,0,40,35,true,false,false,false,false,2081135,0,0
2812405,4,1,1,34,17,0,0,0,0,57,35,true,false,false,false,false,2081136,0,0
2812406,4,1,1,17,17,17,0,0,0,90,0,false,false,true,true,false,2081149,0,0
2812407,4,1,1,34,0,17,0,0,0,92,0,false,false,true,false,false,2081138,0,0
2812408,2,2,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2081137,0,0
2812409,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2081152,0,0
2812410,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2081152,0,0
2812411,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2081152,0,0
2812412,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2081151,0,0
2812413,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2081151,0,0
2812414,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2081151,0,0
2812415,6,1,1,0,1,0,0,0,0,215,0,false,false,true,false,false,2081143,0,0
2812416,6,2,1,0,2,0,0,0,0,214,0,false,false,true,false,false,2081144,0,0
2812417,6,3,2,0,2,0,0,0,0,214,0,false,false,true,false,false,2081144,0,0
2812418,21,4,2,0,2,0,0,0,0,754,0,false,false,true,false,false,2081145,0,0
2812419,4,1,1,56,16,0,0,0,0,36,35,true,false,false,false,false,2081142,0,0
2812420,10,2,1,50,154,0,0,0,0,101,53,true,true,true,false,false,2081142,0,0
2812421,2,1,1,17,0,0,0,0,0,54,0,false,true,false,false,false,2081147,0,0
2812422,2,3,2,0,34,0,0,0,0,37,0,false,true,false,false,false,2081148,0,0
2812629,4,3,2,34,34,17,0,0,0,23,35,true,false,false,false,false,2106412,0,0
2812630,4,3,2,17,17,0,0,0,0,109,0,false,false,true,false,false,2106411,0,0
2812631,6,3,2,51,17,17,0,0,0,95,35,true,false,false,false,false,2106400,0,0
2812632,4,5,3,17,17,17,0,0,0,92,0,false,false,true,false,false,2106416,0,0
2812633,5,5,3,34,17,17,0,0,0,74,35,true,false,false,true,false,2106402,0,0
2812634,5,5,3,51,34,0,0,0,0,59,35,true,false,false,false,false,2106403,0,0
2812635,5,5,3,34,34,17,0,0,0,59,35,true,false,false,false,false,2106417,0,0
2812636,8,6,3,48,32,32,0,0,0,138,35,true,false,false,true,false,2106406,0,0
2812637,4,6,3,16,16,16,0,0,0,60,35,true,false,false,false,false,2106404,0,0
2812638,7,6,3,48,16,16,0,0,0,134,35,true,false,false,true,false,2106418,0,0
2812639,5,6,3,32,32,0,0,0,0,115,0,false,false,true,false,false,2106420,0,0
2812640,7,7,4,34,34,17,0,0,0,129,35,true,false,false,true,false,2106407,0,0
2812641,4,7,4,51,0,17,0,0,0,40,35,true,false,false,false,false,2106419,0,0
2812642,5,7,4,34,17,17,0,0,0,76,35,true,false,false,false,false,2106421,0,0
2812643,6,7,4,34,34,17,0,0,0,93,35,true,false,false,true,false,2106422,0,0
2812644,4,7,4,51,17,0,0,0,0,75,0,false,false,true,false,false,2106436,0,0
2812645,4,7,4,34,34,17,0,0,0,58,0,false,false,true,false,false,2106434,0,0
2812646,3,8,4,20,20,10,0,0,0,57,0,false,false,true,false,false,2106477,0,0
2812647,4,8,4,20,50,0,0,0,0,73,0,false,false,true,false,false,2106478,0,0
2812648,4,8,4,30,20,10,0,0,0,83,0,false,false,true,false,false,2106479,0,0
2812649,4,8,4,10,50,0,0,0,0,81,0,false,false,true,false,true,2106480,0,0
2812650,0,1,1,0,34,0,0,0,0,38,0,false,false,false,false,false,2106423,0,0
2812651,0,2,1,0,102,0,0,0,0,25.75,0,false,true,false,false,false,2106423,0,0
2812652,0,3,2,0,102,0,0,0,0,25.75,0,false,true,false,false,false,2106423,0,0
2812653,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2106481,0,0
2812654,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2106425,0,0
2812655,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2106426,0,0
2812656,4,1,1,68,34,0,0,0,0,28,0,false,false,true,false,false,2106392,0,0
2812657,6,1,1,34,34,0,0,0,0,112,35,true,false,false,false,false,2106393,0,0
2812658,6,1,1,34,34,0,0,0,0,112,35,true,false,false,false,false,2106394,0,0
2812659,5,4,2,51,51,0,0,0,0,42,35,true,false,false,false,false,2106394,0,0
2812660,6,1,1,34,34,34,0,0,0,78,35,true,false,false,false,false,2106395,0,0
2812661,6,2,1,34,34,34,0,0,0,78,35,true,false,false,false,false,2106395,0,0
2812662,6,4,2,34,17,34,0,0,0,95,35,true,false,false,false,false,2106395,0,0
2812663,4,1,1,34,34,0,0,0,0,75,0,false,false,true,false,false,2106399,0,0
2812664,5,4,2,34,0,0,0,34,17,92,0,false,false,true,true,false,2106399,0,0
2812665,3,2,1,34,34,0,0,0,0,39,0,false,false,true,false,false,2106397,0,0
2812666,4,2,1,17,34,0,0,0,0,92,0,false,false,true,false,false,2106396,0,0
2812667,7,2,1,34,34,17,0,0,0,131,35,true,false,false,false,false,2106410,0,0
2812668,7,3,2,34,17,34,0,0,0,131,35,true,false,false,false,false,2106409,0,0
2812669,3,3,2,34,17,0,0,0,0,56,0,false,false,true,false,false,2106440,0,0
2812670,4,4,2,34,17,0,0,0,0,57,35,true,false,false,false,false,2106414,0,0
2812671,3,4,2,34,34,0,0,0,0,39,0,false,false,true,false,false,2106433,0,0
2812672,3,4,2,34,0,17,0,0,0,56,0,false,false,true,false,false,2106401,0,0
2812673,4,4,2,51,34,0,0,0,0,23,35,true,false,false,false,false,2106415,0,0
2812674,4,5,3,17,0,34,0,0,0,57,35,true,false,false,false,false,2106398,0,0
2812675,4,5,3,17,17,0,0,0,0,107,0,false,false,true,false,true,2106413,0,0
2812676,3,5,3,34,17,17,0,0,0,39,0,false,false,true,false,false,2106405,0,0
2812677,2,1,1,0,34,0,0,0,0,37.75,0,false,true,false,false,false,2106408,0,0
2812678,2,1,1,18,36,0,0,0,0,15,0,false,false,true,false,false,2106446,0,0
2812679,0,1,1,0,0,0,0,0,0,0,0,false,false,true,false,false,2106447,0,0
2812680,0.5,1,1,4,8,0,0,0,0,5,0,false,false,true,false,false,2106448,0,0
2812681,0.75,1,1,8,14,0,0,0,0,4,0,false,false,true,false,false,2106715,0,0
2812682,0.75,1,1,6,14,0,0,0,0,6,0,false,false,true,false,false,2106450,0,0
2812683,4,2,1,0,34,0,0,0,0,109,0,false,false,true,false,false,2106443,0,0
2812684,4,3,2,0,34,0,0,0,0,109,0,false,false,true,false,false,2106443,0,0
2812685,4,2,1,0,34,0,0,0,0,109,0,false,false,true,false,false,2106444,0,0
2812686,4,3,2,0,34,0,0,0,0,109,0,false,false,true,false,false,2106444,0,0
2812687,6,2,1,0,1,0,0,0,0,215,0,false,false,true,false,false,2106429,0,0
2812688,6,6,3,0,2,0,0,0,0,214,0,false,false,true,false,false,2106435,0,0
2812689,9,8,4,0,2,0,0,0,0,322,0,false,false,true,false,false,2106430,0,0
2812690,2,1,1,17,0,0,0,0,0,54,0,false,true,false,false,false,2106441,0,0
2812691,2,2,1,17,0,0,0,0,0,54,0,false,true,false,false,false,2106432,0,0
2812692,4,2,1,17,17,0,0,0,0,74,35,true,false,false,false,false,2096496,0,0
2812693,4,3,2,17,34,0,0,0,0,57,35,true,false,false,false,false,2106980,0,0
2812798,3,3,2,17,17,0,0,0,0,73,0,false,false,true,false,false,2089748,0,0
2812799,5,3,2,34,17,17,0,0,0,74,35,true,false,false,true,false,2089719,0,0
2812800,5,4,2,34,17,17,0,0,0,109,0,false,false,true,true,false,2089719,0,0
2812801,4,4,2,34,0,34,0,0,0,73,0,false,false,true,true,false,2089722,0,0
2812802,4,5,3,34,0,34,0,0,0,75,0,false,false,true,false,false,2089745,0,0
2812803,3,5,3,17,34,0,0,0,0,21,35,true,false,false,false,false,2089723,0,0
2812804,3,5,3,17,34,0,0,0,0,56,0,false,false,true,false,false,2089754,0,0
2812805,4,5,3,34,0,17,0,0,0,57,35,true,false,false,false,false,2089708,0,0
2812806,4,6,3,34,17,17,0,0,0,38,35,true,false,false,true,false,2089755,0,0
2812807,3,6,3,34,0,34,0,0,0,39,0,false,false,true,false,false,2089758,0,0
2812808,3,6,3,17,34,0,0,0,0,56,0,false,false,true,false,false,2089779,0,0
2812809,4,7,4,34,34,0,0,0,0,38,35,true,false,false,false,true,2089713,0,0
2812810,4,7,4,34,0,34,0,0,0,40,35,true,false,false,false,false,2089759,0,0
2812811,3,7,4,17,0,34,0,0,0,56,0,false,false,true,false,false,2089757,0,0
2812812,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2089724,0,0
2812813,3,8,4,16,0,16,0,0,0,75,0,false,false,true,false,false,2089731,0,0
2812814,3,8,4,8,0,16,0,0,0,81,0,false,false,true,false,true,2089765,0,0
2812815,0,1,1,0,51,0,0,0,0,21,0,false,false,false,false,false,2089725,0,0
2812816,0,2,1,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2089725,0,0
2812817,0,3,2,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2089725,0,0
2812818,0,4,2,0,51,0,0,0,0,25,0,false,false,false,false,false,2089725,0,0
2812819,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2089727,0,0
2812820,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2089728,0,0
2812821,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2089729,0,0
2812822,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2089730,0,0
2812823,3,3,2,34,34,0,0,0,0,39,0,false,false,true,false,false,2089772,0,0
2812824,3,3,2,34,34,0,0,0,0,39,0,false,false,true,false,false,2089773,0,0
2812825,3,4,2,34,34,0,0,0,0,39,0,false,false,true,false,false,2089744,0,0
2812826,3,4,2,34,34,0,0,0,0,39,0,false,false,true,false,false,2089774,0,0
2812827,3,5,3,17,34,0,0,0,0,21,35,true,false,false,false,false,2089752,0,0
2812828,3,5,3,17,34,0,0,0,0,21,35,true,false,false,false,false,2089775,0,0
2812829,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2089776,0,0
2812830,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2089711,0,0
2812831,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2089777,0,0
2812832,3,7,4,17,34,0,0,0,0,56,0,false,false,true,false,false,2089733,0,0
2812833,3,7,4,17,34,0,0,0,0,56,0,false,false,true,false,false,2106981,0,0
2812834,3,7,4,17,34,0,0,0,0,56,0,false,false,true,false,false,2089764,0,0
2812835,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2089780,0,0
2812836,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2089781,0,0
2812837,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2089782,0,0
2812838,3,1,1,17,34,0,0,0,0,56,0,false,false,true,false,false,2089699,0,0
2812839,5,1,1,51,34,0,0,0,0,59,35,true,false,false,false,false,2089700,0,0
2812840,4,1,1,34,34,0,0,0,0,40,35,true,false,false,false,false,2089701,0,0
2812841,4,2,1,34,34,0,0,0,0,75,0,false,false,true,false,false,2089701,0,0
2812842,5,1,1,34,17,17,0,0,0,111,0,false,false,true,false,false,2089702,0,0
2812843,5,2,1,34,17,17,0,0,0,76,35,true,false,false,false,false,2089702,0,0
2812844,6,1,1,34,17,34,0,0,0,93,35,true,false,false,true,false,2089703,0,0
2812845,5,2,1,34,17,17,0,0,0,74,35,true,false,false,true,false,2089703,0,0
2812846,3,2,1,34,17,0,0,0,0,56,0,false,false,true,false,false,2089704,0,0
2812847,4,1,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2089715,0,0
2812848,4,2,1,34,34,0,0,0,0,40,35,true,false,false,false,false,2089715,0,0
2812849,4,1,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2089740,0,0
2812850,4,2,1,34,34,0,0,0,0,40,35,true,false,false,false,false,2089716,0,0
2812851,5,2,1,51,34,0,0,0,0,59,35,true,false,false,false,false,2089741,0,0
2812852,2,2,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2089705,0,0
2812853,2,3,2,34,17,0,0,0,0,20,0,false,false,true,false,false,2089720,0,0
2812854,3,3,2,34,17,0,0,0,0,56,0,false,false,true,false,false,2089706,0,0
2812855,4,3,2,34,0,34,0,0,0,75,0,false,false,true,false,false,2089718,0,0
2812856,4,3,2,34,34,0,0,0,0,38,35,true,false,false,true,false,2089747,0,0
2812857,4,4,2,17,17,17,0,0,0,57,35,true,false,false,false,false,2089747,0,0
2812858,4,3,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2089742,0,0
2812859,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2089721,0,0
2812860,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2089717,0,0
2812861,4,5,3,34,0,34,0,0,0,40,35,true,false,false,false,false,2089707,0,0
2812862,4,5,3,51,17,17,0,0,0,56,0,false,false,true,false,true,2089753,0,0
2812863,5,5,3,34,17,17,0,0,0,111,0,false,false,true,false,false,2089750,0,0
2812864,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2089709,0,0
2812865,4,6,3,34,17,17,0,0,0,38,35,true,false,false,true,false,2089749,0,0
2812866,3,7,4,34,17,17,0,0,0,39,0,false,false,true,false,false,2089712,0,0
2812867,4,7,4,34,17,17,0,0,0,40,35,true,false,false,false,false,2089756,0,0
2812868,3,7,4,34,17,0,0,0,0,56,0,false,false,true,false,false,2089746,0,0
2812869,1,1,1,0,17,0,0,0,0,18.75,0,false,true,false,false,false,2089714,0,0
2812870,1,4,2,0,17,0,0,0,0,18.75,0,false,true,false,false,false,2089714,0,0
2812871,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2089767,0,0
2812872,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2089767,0,0
2812873,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2089767,0,0
2812874,2,4,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2089767,0,0
2812875,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2089768,0,0
2812876,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2089768,0,0
2812877,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2089768,0,0
2812878,2,4,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2089768,0,0
2812879,9,6,3,0,2,0,0,0,0,322,0,false,false,true,false,false,2089761,0,0
